Gender,Married,Dependents,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,Education_Not Graduate,Property_Area_Semiurban,Property_Area_Urban
0,0,0.0,0,16910.0,6222.0,170.0,180.0,1.0,1,0,0,1
1,0,3.0,0,16971.0,8580.0,262.0,180.0,0.0,0,0,0,1
1,0,0.0,0,11178.0,1558.0,556.0,240.0,1.0,0,0,0,0
0,0,3.0,1,10133.0,14012.0,602.0,360.0,0.0,0,0,1,0
1,1,0.0,0,9962.0,2121.0,217.0,180.0,1.0,1,1,0,1
0,1,2.0,0,15388.0,1028.0,595.0,360.0,1.0,0,0,1,0
0,1,3.0,0,18227.0,14230.0,476.0,180.0,1.0,1,1,1,0
1,1,0.0,0,17703.0,11726.0,270.0,314.1662255161461,0.0,0,0,0,0
1,0,0.9619249074563723,0,4581.0,8273.0,59.0,360.0,0.0,0,0,1,0
0,0,1.0,0,24521.0,5656.0,169.0,360.0,1.0,1,0,0,1
1,1,3.0,0,10949.0,8967.0,684.0,360.0,1.0,0,0,1,0
1,1,2.0,0,17157.0,3038.0,296.0,180.0,1.0,1,0,0,1
0,1,0.0,0,3791.0,12565.0,409.0,360.0,1.0,0,1,0,0
1,1,0.0,0,3032.0,11079.0,270.0,180.0,0.752571737953438,0,0,1,0
0,1,0.0,0,5862.0,1878.0,555.0,300.0,1.0,0,1,0,1
0,1,0.0,0,19537.0,2271.0,107.0,180.0,1.0,1,0,0,0
1,1,0.0,0,17515.0,1607.0,509.0,180.0,0.0,0,0,0,1
1,1,0.0,0,6488.0,3139.0,177.0,360.0,1.0,1,0,0,0
1,0,0.0,0,7844.0,605.0,135.0,300.0,1.0,1,1,0,1
1,0,2.0,0,9930.0,14354.0,153.0,360.0,1.0,1,0,1,0
1,1,0.0,0,17193.0,4735.0,192.0,360.0,1.0,1,0,1,0
0,1,0.0,1,10606.0,11606.0,254.0,360.0,1.0,1,1,0,1
1,0,1.0,0,2938.0,3665.0,690.0,180.0,1.0,0,0,1,0
0,1,0.0,0,20900.0,14077.0,87.0,300.0,1.0,1,0,0,0
0,1,0.0,0,16319.0,5852.0,412.0,360.0,1.0,1,0,0,0
0,1,0.0,0,11152.0,5462.0,670.0,240.0,1.0,0,1,1,0
0,1,3.0,1,7889.0,2144.0,358.0,240.0,0.0,0,0,0,0
1,1,3.0,1,23861.0,4270.0,101.0,360.0,1.0,1,0,0,0
0,1,0.0,0,4579.0,11957.0,50.0,240.0,0.752571737953438,0,0,0,1
0,1,2.0,0,7795.0,8107.0,60.0,360.0,1.0,1,0,1,0
1,1,1.0,0,15203.0,1376.0,689.0,360.0,1.0,0,1,0,1
1,1,2.0,0,20142.0,3462.0,263.0,300.0,1.0,1,0,0,0
0,1,2.0,0,10058.0,347.0,605.0,360.0,1.0,0,0,0,0
1,0,1.0,0,20875.0,0.0,567.0,360.0,0.0,0,1,0,0
1,0,0.0,1,5241.0,62.0,464.0,180.0,1.0,1,0,0,0
1,0,0.0,0,15381.0,1783.0,57.0,300.0,1.0,1,0,0,1
1,1,1.0,0,17969.0,12006.0,54.0,180.0,0.0,0,0,0,1
0,0,3.0,1,16914.0,8417.0,411.0,360.0,1.0,1,0,0,1
0,0,1.0,1,15829.0,6566.0,161.0,360.0,0.0,0,0,1,0
0,0,3.0,0,20377.0,1042.0,322.0,240.0,0.0,0,0,1,0
1,1,0.9619249074563723,0,17882.0,14366.0,471.0,360.0,1.0,1,0,0,0
1,1,0.0,0,24331.0,9036.0,314.0,360.0,1.0,1,0,1,0
0,1,2.0,0,9823.0,10872.0,507.0,360.0,1.0,0,0,1,0
1,0,2.0,0,9088.0,12311.0,261.0,180.0,0.752571737953438,0,0,0,0
1,1,0.9619249074563723,0,2403.0,1234.0,127.0,360.0,1.0,0,0,0,1
0,1,0.9619249074563723,1,13148.0,1984.0,270.0,360.0,0.0,0,0,0,1
1,0,2.0,0,22967.0,12448.0,418.0,360.0,0.0,0,0,1,0
0,0,0.0,0,24074.0,9470.0,396.0,360.0,1.0,1,0,1,0
1,0,2.0,1,11455.0,1594.0,74.0,360.0,1.0,1,0,0,0
1,1,0.0,0,4304.0,6257.0,469.0,360.0,1.0,1,0,1,0
1,0,2.0,0,19110.0,10743.0,403.0,360.0,1.0,1,0,0,0
0,1,3.0,0,2784.0,1952.0,466.0,360.0,1.0,0,0,1,0
0,1,0.0,0,2189.0,1695.0,564.0,360.0,1.0,0,0,0,1
0,1,1.0,0,23027.0,954.0,264.0,360.0,1.0,1,0,0,1
0,1,0.0,0,6282.0,3291.0,161.0,360.0,0.752571737953438,0,1,0,1
1,1,0.0,0,22765.0,8548.0,608.0,360.0,1.0,0,1,0,1
0,0,0.0,0,6007.0,14504.0,477.0,360.0,1.0,1,0,1,0
1,1,2.0,0,3496.0,11787.0,611.0,360.0,0.0,0,0,1,0
0,0,3.0,1,22265.0,968.0,265.0,314.1662255161461,1.0,1,0,1,0
1,1,3.0,0,18313.0,241.0,462.0,360.0,0.0,0,0,1,0
0,1,0.0,0,23584.0,11638.0,429.0,300.0,0.752571737953438,0,0,0,1
1,1,3.0,0,21665.0,4234.0,651.0,360.0,1.0,0,0,1,0
1,1,2.0,0,10131.0,10336.0,281.0,360.0,1.0,1,0,1,0
0,1,0.0,0,23352.0,8338.0,307.0,240.0,0.752571737953438,0,0,0,0
1,1,0.0,0,6007.0,7349.0,305.0,360.0,0.0,0,0,0,0
1,1,0.0,0,2027.0,13368.0,452.0,360.0,1.0,0,0,0,0
1,1,3.0,0,4496.0,5161.0,473.0,314.1662255161461,1.0,1,0,0,0
1,1,1.0,0,4967.0,8734.0,114.0,360.0,1.0,1,0,0,1
0,0,2.0,0,19245.0,8883.0,239.0,360.0,1.0,1,0,0,1
0,1,0.0,0,24701.0,1025.0,652.0,360.0,1.0,0,0,0,0
0,0,2.0,0,16272.0,12242.0,222.0,300.0,1.0,1,0,1,0
0,0,0.0,0,2203.0,12197.0,677.0,300.0,1.0,0,0,1,0
1,0,0.0,0,2162.0,3359.0,610.0,360.0,1.0,0,0,0,0
0,0,1.0,0,10614.0,5257.0,276.0,360.0,0.0,0,0,1,0
1,1,0.0,0,7756.0,5736.0,630.0,240.0,0.0,0,1,0,1
1,0,3.0,0,9867.0,7679.0,437.0,360.0,0.0,0,1,0,1
0,0,0.0,0,14960.0,2951.0,450.0,360.0,0.0,0,0,0,1
1,1,2.0,0,6797.0,8921.0,687.0,180.0,1.0,0,0,0,0
0,1,0.0,0,10073.0,7389.0,262.0,360.0,0.0,0,0,1,0
1,1,1.0,0,17082.0,14666.0,102.0,180.0,0.0,0,1,0,0
0,0,0.0,0,6878.0,14952.0,673.0,300.0,1.0,0,0,0,0
0,0,0.0,0,15000.0,12691.0,188.0,240.0,1.0,1,1,0,1
0,1,3.0,0,1805.0,2555.0,467.0,360.0,1.0,0,0,0,1
0,1,0.0,1,23381.0,14227.0,674.0,360.0,0.752571737953438,0,0,1,0
0,1,3.0,0,6197.0,1150.0,192.0,360.0,0.0,0,1,0,0
1,1,0.9619249074563723,0,20274.0,1735.0,558.0,360.0,0.0,0,0,0,1
0,1,0.0,1,8722.0,7931.0,699.0,360.0,1.0,0,0,0,0
1,1,0.0,0,9433.0,1038.0,535.0,360.0,1.0,0,0,1,0
0,1,2.0,0,19349.0,6369.0,486.0,360.0,1.0,1,0,0,1
0,1,0.9619249074563723,1,12963.0,7127.0,592.0,360.0,1.0,0,0,0,0
0,0,3.0,0,1902.0,2912.0,342.0,360.0,0.0,0,0,0,1
1,1,1.0,0,14401.0,4840.0,669.0,360.0,1.0,0,0,0,0
1,0,2.0,0,8440.0,10732.0,333.0,360.0,1.0,1,0,0,1
0,1,0.0,0,17522.0,12606.0,63.0,360.0,1.0,1,1,0,0
1,1,0.9619249074563723,0,20554.0,1242.0,683.0,180.0,0.752571737953438,0,0,0,0
1,1,0.9619249074563723,0,9595.0,8964.0,321.0,180.0,1.0,1,0,0,0
1,1,0.0,0,12342.0,10108.0,74.0,360.0,0.752571737953438,0,0,0,1
0,1,0.0,0,6044.0,8098.0,371.0,360.0,1.0,1,0,0,1
0,0,0.0,0,23544.0,3412.0,152.0,360.0,1.0,1,0,1,0
1,0,0.0,1,7574.0,2499.0,89.0,360.0,1.0,1,0,0,1
1,1,3.0,0,20232.0,11632.0,284.0,360.0,1.0,1,0,1,0
1,1,0.0,0,8350.0,13231.0,138.0,314.1662255161461,1.0,1,0,1,0
0,1,0.0,0,22286.0,7160.0,149.0,360.0,1.0,1,0,0,1
0,1,0.0,0,2250.0,6110.0,193.0,180.0,1.0,0,0,0,0
1,1,0.9619249074563723,0,21946.0,3545.0,131.0,360.0,0.0,0,1,0,0
1,1,1.0,0,3117.0,1213.0,638.0,360.0,1.0,0,0,1,0
1,1,0.0,0,4030.0,11123.0,620.0,360.0,1.0,0,0,1,0
0,0,0.0,1,4833.0,418.0,278.0,180.0,1.0,1,0,1,0
0,1,0.9619249074563723,0,8734.0,11973.0,652.0,360.0,0.752571737953438,0,0,0,1
1,1,3.0,0,23652.0,4960.0,444.0,360.0,0.0,0,0,0,1
1,1,0.0,0,2011.0,788.0,562.0,314.1662255161461,0.0,0,0,1,0
1,1,0.0,0,16046.0,1871.0,246.0,360.0,0.752571737953438,0,0,1,0
0,1,0.0,0,6582.0,12782.0,323.0,360.0,1.0,1,0,0,1
1,1,0.0,0,24744.0,13350.0,639.0,360.0,1.0,0,0,0,1
0,0,1.0,0,18136.0,14497.0,632.0,360.0,0.0,0,1,0,1
0,0,3.0,0,22017.0,2025.0,611.0,360.0,1.0,0,1,0,1
1,1,1.0,0,10320.0,6264.0,421.0,360.0,1.0,1,0,0,1
1,1,3.0,0,4976.0,2446.0,129.0,360.0,1.0,1,0,1,0
1,1,0.0,0,10678.0,7429.0,284.0,360.0,1.0,1,0,1,0
0,0,2.0,0,3225.0,14273.0,336.0,180.0,1.0,0,0,0,1
0,1,2.0,0,19977.0,4823.0,621.0,180.0,0.0,0,0,0,1
0,1,0.0,0,15265.0,8752.0,594.0,360.0,0.0,0,0,1,0
0,1,0.0,0,3201.0,2651.0,486.0,360.0,1.0,0,1,1,0
1,1,1.0,0,9996.0,13440.0,176.0,360.0,1.0,1,1,0,1
0,1,0.0,0,23718.0,12096.0,466.0,360.0,1.0,1,0,0,0
0,0,0.0,0,13770.0,539.0,687.0,360.0,1.0,0,0,1,0
1,1,1.0,0,11972.0,6499.0,90.0,360.0,1.0,1,0,1,0
0,1,0.9619249074563723,0,22224.0,4755.0,518.0,314.1662255161461,1.0,0,0,0,0
0,0,1.0,0,4307.0,14767.0,346.0,360.0,0.0,0,0,1,0
0,0,3.0,0,17154.0,5959.0,646.0,314.1662255161461,1.0,0,0,0,0
0,1,0.0,0,12578.0,11328.0,650.0,360.0,0.0,0,1,0,0
0,1,2.0,1,24185.0,3289.0,91.0,360.0,1.0,1,0,0,1
0,1,1.0,1,9072.0,10802.0,681.0,360.0,1.0,0,0,0,0
1,0,3.0,0,18908.0,5546.0,328.0,360.0,1.0,1,0,0,1
1,1,0.0,0,20859.0,13104.0,508.0,360.0,0.0,0,0,0,1
0,0,1.0,0,10198.0,10136.0,82.0,360.0,0.0,0,0,0,0
1,0,1.0,0,6356.0,11337.0,325.0,314.1662255161461,1.0,1,1,0,0
1,1,0.0,0,8224.0,2758.0,139.0,360.0,1.0,1,0,0,0
1,1,0.0,0,10745.0,5311.0,665.0,360.0,1.0,0,0,0,1
1,1,0.0,0,12366.0,11452.0,573.0,180.0,1.0,0,0,1,0
0,1,0.0,0,20451.0,4107.0,209.0,180.0,0.0,0,0,1,0
0,1,3.0,1,11596.0,14574.0,507.0,180.0,1.0,0,1,0,1
1,0,0.0,0,6087.0,1895.0,448.0,360.0,0.0,0,0,1,0
1,1,0.0,0,6422.0,2500.0,140.0,360.0,0.0,0,1,1,0
1,1,2.0,0,6546.0,14718.0,630.0,360.0,1.0,0,0,0,1
0,0,0.0,0,20778.0,2829.0,515.0,360.0,1.0,0,0,0,1
0,1,1.0,0,8703.0,12065.0,269.0,360.0,1.0,1,0,1,0
1,1,0.0,0,16903.0,47.0,468.0,360.0,1.0,1,0,0,0
0,1,0.9619249074563723,0,23158.0,2364.0,428.0,300.0,0.752571737953438,0,0,0,1
0,1,3.0,1,11328.0,10448.0,496.0,300.0,0.0,0,1,0,0
0,0,3.0,0,17297.0,5666.0,195.0,360.0,0.752571737953438,0,0,0,1
0,0,0.0,0,21497.0,12864.0,282.0,360.0,1.0,1,0,1,0
1,1,2.0,0,1538.0,6458.0,420.0,360.0,1.0,0,0,0,0
0,1,0.0,1,20968.0,8945.0,283.0,360.0,1.0,1,0,0,1
1,1,0.0,0,7765.0,8177.0,416.0,360.0,1.0,1,0,1,0
0,1,0.0,0,8098.0,13347.0,530.0,300.0,1.0,0,0,0,0
0,0,1.0,0,3915.0,7630.0,622.0,360.0,1.0,0,0,1,0
0,0,1.0,0,18642.0,7931.0,412.0,360.0,0.752571737953438,0,0,1,0
0,1,1.0,0,22226.0,7058.0,639.0,360.0,0.0,0,0,0,0
1,1,0.0,0,24950.0,2802.0,560.0,314.1662255161461,1.0,0,0,1,0
0,1,0.0,0,21000.0,12841.0,144.0,300.0,0.0,0,0,0,1
0,1,2.0,0,18648.0,11844.0,265.0,180.0,1.0,1,0,0,0
0,1,0.0,1,15806.0,8594.0,592.0,360.0,0.0,0,0,0,1
1,1,2.0,0,21913.0,13418.0,184.0,360.0,0.0,0,0,0,1
1,0,0.0,0,16077.0,2086.0,132.0,360.0,1.0,1,0,0,1
1,0,3.0,0,13385.0,6724.0,440.0,360.0,1.0,1,0,1,0
0,1,1.0,0,12877.0,10419.0,96.0,240.0,0.0,0,0,1,0
0,1,0.0,0,12558.0,6155.0,441.0,360.0,1.0,1,1,0,1
1,1,0.0,0,24329.0,11602.0,434.0,360.0,0.752571737953438,0,0,0,1
0,1,1.0,0,8943.0,11182.0,430.0,360.0,0.0,0,1,0,0
0,0,3.0,0,19201.0,12835.0,126.0,360.0,1.0,1,1,1,0
0,1,0.0,0,18584.0,1149.0,308.0,360.0,0.0,0,0,1,0
0,1,0.0,1,5883.0,62.0,653.0,360.0,0.0,0,0,0,0
0,1,3.0,1,3093.0,13131.0,448.0,360.0,1.0,0,0,1,0
0,0,2.0,0,16258.0,3153.0,149.0,360.0,1.0,1,0,0,1
1,1,0.0,0,22029.0,9200.0,550.0,300.0,1.0,0,0,1,0
0,1,1.0,0,24591.0,5938.0,432.0,360.0,0.0,0,0,0,0
0,1,0.0,0,24881.0,10223.0,241.0,360.0,1.0,1,0,0,0
0,0,1.0,0,8526.0,9514.0,629.0,360.0,1.0,0,0,0,1
0,1,0.0,0,4112.0,10273.0,651.0,180.0,0.0,0,0,0,1
0,1,0.9619249074563723,0,12829.0,751.0,394.0,240.0,0.0,0,1,0,1
1,0,1.0,1,3408.0,7776.0,59.0,360.0,0.0,0,0,1,0
1,0,1.0,0,8454.0,12336.0,313.0,360.0,1.0,1,1,0,0
1,0,1.0,0,16685.0,8849.0,317.0,314.1662255161461,0.0,0,0,0,1
1,1,3.0,0,19674.0,9852.0,679.0,180.0,1.0,0,0,0,0
0,1,3.0,0,16996.0,700.0,620.0,360.0,0.0,0,0,0,0
0,1,1.0,0,4428.0,9272.0,244.0,360.0,0.0,0,0,0,0
1,0,2.0,0,10780.0,10348.0,611.0,360.0,0.0,0,0,0,0
1,1,1.0,1,9181.0,1540.0,456.0,180.0,1.0,1,0,1,0
0,0,1.0,0,23135.0,3032.0,345.0,360.0,0.0,0,1,1,0
1,1,0.0,0,5627.0,6167.0,146.0,360.0,1.0,1,0,0,0
0,0,1.0,0,6463.0,6364.0,511.0,360.0,1.0,0,0,0,0
0,0,0.0,1,13261.0,1983.0,688.0,360.0,1.0,0,1,0,1
0,1,3.0,0,15054.0,8506.0,136.0,240.0,1.0,1,0,0,0
1,0,0.0,0,23195.0,14629.0,126.0,300.0,1.0,1,0,0,1
1,1,0.9619249074563723,0,10857.0,11273.0,532.0,360.0,1.0,0,0,0,1
0,0,1.0,1,19909.0,5796.0,195.0,180.0,0.752571737953438,0,1,0,1
0,1,1.0,1,2487.0,7648.0,160.0,360.0,1.0,0,0,1,0
1,1,1.0,0,23194.0,7894.0,690.0,300.0,0.0,0,0,1,0
0,0,0.0,1,3465.0,13305.0,346.0,240.0,1.0,0,0,0,1
1,1,0.0,0,8816.0,12925.0,475.0,314.1662255161461,1.0,1,1,1,0
0,0,0.0,0,15546.0,2314.0,698.0,314.1662255161461,1.0,0,0,0,0
1,1,1.0,0,2368.0,7959.0,383.0,360.0,0.0,0,0,0,0
0,1,0.0,0,19947.0,10327.0,572.0,180.0,1.0,0,0,0,1
1,1,2.0,1,19013.0,14790.0,632.0,360.0,0.752571737953438,0,1,0,1
1,1,0.0,0,5878.0,1649.0,587.0,360.0,1.0,0,0,1,0
1,1,0.0,1,16963.0,7700.0,211.0,360.0,0.752571737953438,0,0,0,0
1,1,0.0,0,23038.0,11411.0,479.0,360.0,1.0,1,1,1,0
0,1,3.0,0,24140.0,6900.0,663.0,240.0,0.0,0,0,1,0
0,1,2.0,1,24335.0,3800.0,118.0,360.0,1.0,1,0,0,0
1,1,0.0,0,19818.0,2478.0,182.0,300.0,1.0,1,0,0,1
1,1,1.0,0,14746.0,12259.0,238.0,180.0,1.0,1,0,0,0
0,1,0.0,0,2576.0,9967.0,622.0,180.0,1.0,0,0,1,0
0,0,0.9619249074563723,1,23084.0,10158.0,328.0,360.0,1.0,1,0,0,1
0,1,2.0,0,19523.0,7054.0,479.0,360.0,0.0,0,0,0,1
1,0,0.0,1,16669.0,6059.0,674.0,360.0,1.0,0,0,0,0
1,0,1.0,0,7885.0,9959.0,591.0,360.0,1.0,0,0,0,0
0,0,0.0,0,9722.0,12007.0,210.0,240.0,0.752571737953438,0,0,0,1
1,1,0.9619249074563723,0,18587.0,8433.0,502.0,180.0,1.0,0,0,0,1
0,0,0.0,0,6980.0,12989.0,219.0,360.0,1.0,1,0,0,1
1,1,1.0,0,9277.0,11141.0,106.0,240.0,1.0,1,0,0,0
0,1,0.0,0,6862.0,13028.0,289.0,360.0,0.0,0,1,0,0
1,1,2.0,1,2450.0,6209.0,407.0,360.0,1.0,0,0,1,0
0,1,2.0,0,9750.0,7115.0,250.0,360.0,1.0,1,1,0,0
0,0,2.0,0,4318.0,14713.0,493.0,360.0,0.752571737953438,0,1,1,0
0,0,1.0,0,5100.0,14723.0,351.0,180.0,1.0,1,1,0,1
1,1,3.0,0,12841.0,14102.0,155.0,180.0,0.752571737953438,0,0,1,0
0,0,0.0,0,16553.0,13068.0,150.0,180.0,1.0,1,1,0,1
0,1,0.0,1,20828.0,2256.0,146.0,360.0,1.0,1,1,0,1
0,1,0.0,0,15833.0,12303.0,78.0,360.0,1.0,1,0,0,1
0,1,0.9619249074563723,1,7755.0,3368.0,555.0,360.0,1.0,0,0,0,0
0,1,0.0,0,23148.0,13273.0,487.0,314.1662255161461,1.0,1,0,1,0
0,1,2.0,1,12407.0,7387.0,428.0,360.0,1.0,1,0,1,0
1,1,2.0,0,17507.0,8558.0,122.0,360.0,1.0,1,0,1,0
0,1,0.0,0,15741.0,2827.0,303.0,300.0,1.0,1,0,0,1
0,1,0.0,0,13590.0,9444.0,565.0,240.0,0.0,0,0,0,0
1,1,0.0,0,13805.0,2487.0,599.0,240.0,1.0,0,0,0,0
1,0,0.0,0,19062.0,12977.0,69.0,314.1662255161461,1.0,1,0,0,1
1,0,0.0,1,21739.0,3603.0,674.0,360.0,1.0,0,0,1,0
0,1,0.0,1,14565.0,3521.0,584.0,360.0,1.0,0,1,1,0
0,1,3.0,0,14147.0,13347.0,470.0,360.0,0.0,0,0,0,1
0,1,0.9619249074563723,0,10023.0,13134.0,495.0,360.0,1.0,1,0,0,1
0,1,0.0,0,7537.0,4517.0,185.0,360.0,1.0,1,0,1,0
1,0,0.0,0,2027.0,1643.0,554.0,360.0,0.752571737953438,0,0,0,1
1,1,0.0,0,19943.0,1212.0,350.0,180.0,0.752571737953438,0,0,1,0
1,1,2.0,0,10790.0,7345.0,658.0,360.0,1.0,0,1,0,0
1,1,3.0,0,1711.0,4703.0,82.0,360.0,0.0,0,0,1,0
1,1,0.0,0,19598.0,5434.0,696.0,180.0,1.0,0,1,0,1
1,0,0.0,0,20572.0,19.0,327.0,360.0,0.752571737953438,0,0,0,0
0,1,2.0,0,12022.0,675.0,182.0,180.0,1.0,1,0,1,0
0,1,1.0,0,21150.0,4477.0,576.0,314.1662255161461,1.0,0,0,0,0
0,1,0.0,0,16615.0,608.0,175.0,240.0,1.0,1,1,0,0
0,0,1.0,0,6649.0,6286.0,394.0,360.0,1.0,1,0,0,0
0,0,0.0,0,10724.0,61.0,66.0,300.0,0.0,0,0,1,0
1,1,0.0,0,19216.0,9457.0,611.0,360.0,1.0,0,1,0,0
0,1,2.0,0,15121.0,10477.0,696.0,180.0,1.0,0,0,0,0
0,1,3.0,0,8320.0,1154.0,679.0,360.0,0.0,0,0,0,0
1,1,0.0,0,16261.0,9820.0,427.0,360.0,0.0,0,1,0,0
1,1,3.0,0,11532.0,9818.0,109.0,314.1662255161461,1.0,1,0,1,0
0,1,0.0,0,23775.0,3716.0,686.0,360.0,1.0,0,0,0,0
1,1,2.0,0,22570.0,5242.0,516.0,240.0,0.0,0,0,0,1
0,1,1.0,0,15502.0,5559.0,677.0,360.0,1.0,0,0,0,0
0,0,3.0,0,11830.0,5022.0,440.0,240.0,0.0,0,0,0,1
1,1,3.0,0,14243.0,6485.0,236.0,314.1662255161461,0.0,0,0,1,0
1,1,0.0,1,21975.0,1442.0,547.0,360.0,0.752571737953438,0,0,0,1
1,1,3.0,0,18327.0,1653.0,649.0,360.0,1.0,0,0,0,0
1,1,3.0,1,18810.0,2502.0,410.0,180.0,1.0,1,1,1,0
1,1,2.0,1,24130.0,3269.0,498.0,300.0,1.0,1,0,0,0
0,1,0.0,0,18506.0,281.0,230.0,360.0,1.0,1,0,1,0
1,1,3.0,0,11171.0,13173.0,179.0,180.0,1.0,1,0,0,1
0,0,3.0,1,20921.0,9216.0,198.0,360.0,0.752571737953438,0,1,1,0
1,1,0.0,0,13077.0,13010.0,521.0,360.0,1.0,0,0,0,0
0,0,0.9619249074563723,0,18117.0,14086.0,672.0,360.0,1.0,0,0,0,0
1,1,0.0,0,20575.0,3403.0,549.0,180.0,1.0,0,1,0,1
1,1,0.0,0,11722.0,1235.0,698.0,300.0,1.0,0,1,0,1
0,1,1.0,0,1886.0,12374.0,404.0,360.0,0.0,0,0,0,0
0,1,1.0,0,3134.0,4760.0,260.0,360.0,1.0,0,0,0,1
1,0,1.0,0,9610.0,13149.0,645.0,180.0,1.0,0,0,0,1
0,0,0.0,0,5633.0,14010.0,79.0,360.0,0.752571737953438,0,0,0,1
1,1,0.9619249074563723,0,10876.0,14396.0,626.0,300.0,1.0,0,0,0,0
0,1,0.0,0,7081.0,6940.0,73.0,360.0,1.0,1,0,0,1
1,0,0.0,0,3467.0,14430.0,271.0,360.0,1.0,0,0,1,0
1,0,0.0,0,23452.0,785.0,651.0,360.0,1.0,0,1,1,0
0,1,1.0,0,23029.0,13864.0,667.0,300.0,0.752571737953438,0,1,0,0
0,1,3.0,0,7267.0,11509.0,638.0,314.1662255161461,0.0,0,0,1,0
1,1,2.0,1,10253.0,9859.0,629.0,360.0,1.0,0,1,1,0
0,0,3.0,0,19883.0,11200.0,450.0,360.0,1.0,1,1,0,1
0,1,0.0,0,6401.0,14632.0,653.0,360.0,1.0,0,0,0,1
1,1,1.0,0,11621.0,3194.0,561.0,180.0,1.0,0,0,0,1
0,0,1.0,0,16133.0,4789.0,137.0,180.0,1.0,1,0,1,0
1,1,1.0,0,20663.0,3775.0,514.0,314.1662255161461,1.0,0,0,1,0
0,1,0.0,1,12207.0,10638.0,99.0,240.0,0.752571737953438,0,0,0,0
0,1,2.0,0,24076.0,11982.0,152.0,300.0,1.0,1,0,0,0
0,1,1.0,0,19561.0,5350.0,417.0,360.0,1.0,1,0,0,1
1,1,2.0,0,13833.0,533.0,541.0,360.0,0.752571737953438,0,0,1,0
1,1,1.0,0,13438.0,8593.0,607.0,180.0,0.752571737953438,0,1,0,1
1,1,0.0,0,13048.0,3663.0,317.0,360.0,1.0,1,0,1,0
